body_index,force_x,force_y
677,9.71433e+06,-5.28995e+06
678,9.32888e+06,4.08975e+06
679,8.17051e+06,8.84762e+06
680,8.51778e+06,8.23192e+06
681,-1.15431e+07,-1.48557e+06
682,3.33929e+06,1.16383e+07
683,1.04615e+07,5.4071e+06
684,-1.01652e+07,-4.79907e+06
685,-1.11816e+07,-2.31866e+06
686,6.01932e+06,-9.72318e+06
687,5.33567e+06,-1.02677e+07
688,4.23277e+06,-1.03229e+07
689,-4.27981e+06,-1.08876e+07
690,-7.58106e+06,-9.50884e+06
691,5.45036e+06,1.02732e+07
692,-2.99916e+06,1.10997e+07
693,8.22735e+06,8.05873e+06
694,-1.11326e+07,-4.38746e+06
695,-1.95506e+06,-1.11197e+07
696,-4.90445e+06,1.06359e+07
697,1.2291e+07,-862309
698,-1.10549e+07,-2.41868e+06
699,1.02465e+07,-4.20269e+06
700,7.22722e+06,8.74923e+06
701,-1.15401e+07,498273
702,1.00774e+07,4.35881e+06
703,-9.86701e+06,4.60014e+06
704,-2.48292e+06,1.11701e+07
705,-9.35399e+06,5.70867e+06
706,9.95129e+06,2.68662e+06
707,-1.0747e+07,4.12053e+06
708,-8.71814e+06,7.4994e+06
709,1.22749e+06,1.13398e+07
710,-3.45221e+06,1.08364e+07
711,9.31865e+06,-5.49905e+06
712,-9.8407e+06,-6.77076e+06
713,-8.3756e+06,-6.48821e+06
714,8.04356e+06,-7.28842e+06
715,-4.65248e+06,-1.00874e+07
716,-6.05038e+06,9.37241e+06
717,1.07333e+07,1.15879e+06
718,1.06166e+07,3.47145e+06
719,-1.06196e+07,-2.43637e+06
720,4.70211e+06,-1.0391e+07
721,686138,-1.08782e+07
722,-1.07853e+07,2.22407e+06
723,-5.03333e+06,9.7663e+06
724,1.06342e+07,2.69299e+06
725,9.58984e+06,1.82176e+06
726,-1.11261e+07,-3.64524e+06
727,2.39196e+06,1.09595e+07
728,-1.82046e+06,1.08416e+07
729,5.56226e+06,-1.00041e+07
730,9.91765e+06,5.19204e+06
731,6.80153e+06,-8.30225e+06
732,2.3403e+06,1.03643e+07
733,-6.3831e+06,8.60497e+06
734,-1.1286e+06,-1.05133e+07
735,1.00582e+06,-1.08733e+07
736,5.60319e+06,9.50327e+06
737,-5.10176e+06,9.73699e+06
738,-8.27173e+06,-7.27338e+06
739,1.02174e+07,4.29494e+06
740,9.11272e+06,-5.19123e+06
741,1.44204e+06,-9.87088e+06
742,4.85882e+06,9.6438e+06
743,-8.7021e+06,-6.9011e+06
